"ID","ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
1214,91,"amazonas",91798,"tarapaca (anm)",91798000,"tarapaca (tarapaca (anm) - amazonas)",2023,2,24754,11145,1011,"sabado","2023-02-11T18:30",10.17
1215,5,"antioquia",5873,"vigia del fuerte",5873002,"vegaez (vigia del fuerte - antioquia)",2023,2,4704,821,504,"lunes","2023-02-13T14:30",6.3
1216,88,"archipielago de san andres, providencia y santa catalina",88564,"providencia",88564000,"providencia (providencia - archipielago de san andres y providencia)",2023,2,164425,62119,35660,"lunes","2023-02-27T21:30",24
1217,88,"archipielago de san andres, providencia y santa catalina",88001,"san andres",88001000,"san andres (san andres - archipielago de san andres y providencia)",2023,2,164425,62119,35660,"viernes","2023-02-10T15:45",24
1218,13,"bolivar",13001,"cartagena de indias",13001007,"isla fuerte (cartagena de indias - bolivar)",2023,2,46350,28186,18216,"viernes","2023-02-17T22:30",10.2
1219,13,"bolivar",13001,"cartagena de indias",13001037,"isla mucura (cartagena de indias - bolivar)",2023,2,5151,2024,1837,"viernes","2023-02-10T21:30",13.13
1220,13,"bolivar",13001,"cartagena de indias",13001017,"santa cruz del islote (cartagena de indias - bolivar)",2023,2,7764,2349,3245,"jueves","2023-02-16T19:45",11.03
1221,18,"caqueta",18150,"cartagena del chaira",18150001,"remolino del caguan (cartagena del chaira - caqueta)",2023,2,18931,7358,9627,"sabado","2023-02-04T19:15",9.05
1222,18,"caqueta",18150,"cartagena del chaira",18150002,"santa fe del caguan (cartagena del chaira - caqueta)",2023,2,3129,1511,4052,"sabado","2023-02-04T19:00",3.31
1223,18,"caqueta",18753,"san vicente del caguan",18753002,"guacamayas (san vicente del caguan - caqueta)",2023,2,14153,5633,4615,"domingo","2023-02-12T19:00",17.41
1224,18,"caqueta",18753,"san vicente del caguan",18753015,"guayabal (san vicente del caguan - caqueta)",2023,2,4482,2181,4454,"domingo","2023-02-12T12:45",4.41
1225,50,"meta",50325,"mapiripan",50325000,"mapiripan (mapiripan - meta)",2023,2,163943,62119,34672,"lunes","2023-02-13T18:45",23.58
1226,18,"caqueta",18753,"san vicente del caguan",18753009,"puerto betania (san vicente del caguan - caqueta)",2023,2,5518,2299,4908,"miercoles","2023-02-15T19:45",5.45
1227,19,"cauca",19318,"guapi",19318008,"limones (guapi - cauca)",2023,2,7523,3597,4018,"domingo","2023-02-26T20:00",8.56
1228,19,"cauca",19318,"guapi",19318013,"san antonio de guajui (guapi - cauca)",2023,2,11032,5802,5426,"miercoles","2023-02-01T18:30",9.05
1229,19,"cauca",19418,"lopez de micay",19418011,"dos quebradas rio naya (lopez de micay - cauca)",2023,2,881,292,2362,"jueves","2023-02-23T19:30",1.45
1230,19,"cauca",19418,"lopez de micay",19418038,"isla de gallo (lopez de micay - cauca)",2023,2,2894,1428,2826,"sabado","2023-02-04T19:00",4.42
1231,19,"cauca",19418,"lopez de micay",19418012,"san antonio de chuare (lopez de micay - cauca)",2023,2,5821,1768,4461,"sabado","2023-02-11T19:00",5.54
1232,0,"cauca",19809,"timbiqui",19809014,"chacon (timbiqui - cauca)",2023,2,3457,909,2576,"lunes","2023-02-06T19:00",5.57
1233,19,"cauca",19809,"timbiqui",19809003,"coteje (timbiqui - cauca)",2023,2,5534,3828,3228,"domingo","2023-02-12T19:30",7.12
1234,19,"cauca",19809,"timbiqui",19809026,"los brazos (timbiqui - cauca)",2023,2,8111,3623,4351,"domingo","2023-02-26T19:30",8.4
1235,19,"cauca",19809,"timbiqui",19809023,"puerto saija (timbiqui - cauca)",2023,2,0,0,0,"miercoles","2023-02-01T00:00",0
1236,19,"cauca",19809,"timbiqui",19809009,"santa rosa de saija (timbiqui - cauca)",2023,2,3110,1440,2263,"sabado","2023-02-25T19:45",5.53
1237,27,"choco",27006,"acandi",27006000,"acandi (acandi - choco)",2023,2,164425,62119,35660,"jueves","2023-02-23T21:30",22.35
1238,27,"choco",27006,"acandi",27006007,"san francisco (acandi - choco)",2023,2,15260,5670,11102,"sabado","2023-02-04T19:00",6
1239,27,"choco",27025,"alto baudo (pie de pato)",27025000,"ciudad baudo - pie de pato (alto baudo - choco)",2023,2,48164,15826,1401,"martes","2023-07-02T19:00",23.19
1240,27,"choco",27075,"bahia solano (mutis)",27075002,"el valle (bahia solano - choco)",2023,2,148952,57647,363,"jueves","2023-02-09T19:15",22.58
1241,27,"choco",27077,"bajo baudo (pizarro)",27077029,"firme de usarga (bajo baudo (pizarro) - choco)",2023,2,986,279,802,"jueves","2023-02-02T20:00",6.23
1242,27,"choco",27077,"bajo baudo (pizarro)",27077026,"guineal (bajo baudo (pizarro) - choco)",2023,2,5614,2507,3816,"sabado","2023-02-04T19:30",7.58
1243,27,"choco",27077,"bajo baudo (pizarro)",27077011,"piliza (bajo baudo (pizarro) - choco)",2023,2,3654,2233,32,"miercoles","2023-02-01T19:15",5.31
1244,27,"choco",27077,"bajo baudo (pizarro)",27077000,"pizarro (bajo baudo (pizarro) - choco)",2023,2,164425,62119,35660,"martes","2023-02-28T20:15",21.13
1245,27,"choco",27077,"bajo baudo (pizarro)",27077016,"siviru (bajo baudo - choco)",2023,2,6539,2563,3968,"domingo","2023-02-15T19:15",8.27
1246,27,"choco",27077,"bajo baudo (pizarro)",27077916,"terron (bajo baudo - choco)",2023,2,4302,2008,6336,"sabado","2023-02-18T19:00",8
1247,27,"choco",27099,"bojaya (bellavista)",27099000,"bellavista (bojaya (bellavista) - choco)",2023,2,88854,26915,25481,"lunes","2023-02-20T19:15",16.15
1248,27,"choco",27099,"bojaya (bellavista)",27099005,"napipi (bojaya (bellavista) - choco)",2023,2,11318,5612,672,"sabado","2023-02-11T19:15",7.31
1249,27,"choco",27099,"bojaya (bellavista)",27099030,"piedra candela (bojaya - choco)",2023,2,7573,3320,3519,"viernes","2023-02-03T17:45",9.57
1250,27,"choco",27250,"el litoral del san juan",27250002,"cucurrupi (el litoral del san juan - choco)",2023,2,2032,663,1786,"lunes","2023-02-13T18:30",5.07
1251,27,"choco",27250,"el litoral del san juan",27250000,"santa genoveva de docordo (el litoral del san juan - choco)",2023,2,65461,37421,20764,"martes","2023-02-28T13:00",20.3
1252,27,"choco",27372,"jurado",27372000,"jurado (jurado - choco)",2023,2,158692,62119,3224,"jueves","2023-02-09T19:45",23.43
1253,27,"choco",27425,"medio atrato (bete)",27425000,"bete (medio atrato (bete) - choco)",2023,2,16021,8377,64,"jueves","2023-02-02T19:15",12.37
1254,27,"choco",27425,"medio atrato (bete)",27425008,"san roque (medio atrato (bete) - choco)",2023,2,477,198,1529,"sabado","2023-02-25T19:15",1.23
1255,27,"choco",27450,"medio san juan",27450016,"macedonia (medio san juan - choco)",2023,2,0,0,0,"miercoles","2023-02-01T00:00",0
1256,27,"choco",27495,"nuqui",27495912,"comunidad indigena de pangui - el yucal (nuqui - choco)",2023,2,626,338,701,"viernes","2023-02-10T09:15",5.24
1257,27,"choco",27495,"nuqui",27495003,"jurubira (nuqui - choco)",2023,2,15883,7758,6115,"miercoles","2023-02-01T19:15",12.3
1258,27,"choco",27001,"quibdo",27001029,"tagachi (quibdo - choco)",2023,2,8980,3268,5076,"domingo","2023-02-26T14:00",8.34
1259,27,"choco",27615,"riosucio",27615912,"marcial (riosucio - choco)",2023,2,0,0,0,"miercoles","2023-02-01T00:00",0
1260,27,"choco",27615,"riosucio",27615930,"peñas blancas (riosucio - choco)",2023,2,20,7,159,"domingo","2023-02-26T20:00",0
1261,27,"choco",27800,"unguia",27800001,"balboa (unguia - choco)",2023,2,20033,8171,7898,"jueves","2023-02-23T19:45",11.03
1262,27,"choco",27800,"unguia",27800005,"titumate (unguia - choco)",2023,2,15726,3837,9196,"viernes","2023-02-24T20:45",9.04
1263,27,"choco",27800,"unguia",27800000,"unguia (unguia - choco)",2023,2,164425,62119,35660,"jueves","2023-02-09T21:15",22.18
1264,94,"guainia",94343,"barrancominas",94343000,"barrancominas (barrancominas - guainia)",2023,2,59800,16912,18739,"miercoles","2023-02-15T19:00",16.04
1265,95,"guaviare",95200,"miraflores",95200000,"miraflores (miraflores - guaviare)",2023,2,75587,24768,20196,"viernes","2023-02-03T19:00",17.45
1266,44,"la guajira",44847,"uribia",44847012,"nazareth (uribia - la guajira)",2023,2,59448,11174,30029,"martes","2023-02-28T18:45",10.29
1267,47,"magdalena",47189,"cienaga",47189018,"palmor (cienaga - magdalena)",2023,2,90744,33211,20314,"domingo","2023-02-12T18:45",23.26
1268,52,"nariño",52250,"el charco",52250023,"bazan (el charco - nariño)",2023,2,20734,7517,912,"viernes","2023-02-10T19:30",9.36
1269,52,"nariño",52250,"el charco",52250003,"bolivar - san pedro (el charco - nariño)",2023,2,3442,2679,2371,"viernes","2023-02-10T19:45",6.34
1270,52,"nariño",52250,"el charco",52250007,"san jose del tapaje (el charco - nariño)",2023,2,10590,3974,56,"miercoles","2023-02-01T19:00",8.57
1271,52,"nariño",52520,"francisco pizarro",52520013,"san pedro del vino (francisco pizarro - nariño)",2023,2,1004,617,248,"domingo","2023-02-26T12:15",1.59
1272,52,"nariño",52390,"la tola",52390005,"aguacatal (la tola - nariño)",2023,2,2089,675,1187,"martes","2023-02-21T15:45",8.55
1273,52,"nariño",52390,"la tola",52390013,"amarales (la tola - nariño)",2023,2,5973,2187,4266,"jueves","2023-02-23T19:45",7.21
1274,52,"nariño",52390,"la tola",52390009,"mulatos (la tola - nariño)",2023,2,4165,2330,3776,"viernes","2023-02-10T18:45",6.36
1275,52,"nariño",52427,"magüi",52427901,"alto estero (magüi - nariño)",2023,2,660,191,1333,"miercoles","2023-02-01T19:30",2.01
1276,52,"nariño",52427,"magüi",52427015,"brisas de hamburgo (magüi - nariño)",2023,2,1992,660,2169,"martes","2023-02-28T20:00",4.23
1277,52,"nariño",52427,"magüi",52427913,"la isla (magüi - nariño)",2023,2,129,62,655,"sabado","2023-02-25T20:45",32.385
1278,52,"nariño",52427,"magüi",52427013,"la loma (magüi - nariño)",2023,2,575,170,704,"martes","2023-02-21T19:15",3.28
1279,52,"nariño",52427,"magüi",52427915,"las lajas (magüi - nariño)",2023,2,2569,774,1831,"sabado","2023-02-17T19:30",6.15
1280,52,"nariño",52490,"olaya herrera",52490913,"boca de prieta (olaya herrera - nariño)",2023,2,2493,688,1862,"martes","2023-02-28T19:30",6.17
1281,52,"nariño",52835,"san andres de tumaco",52835055,"bocas de curay (tumaco - nariño)",2023,2,8340,3293,552,"domingo","2023-02-26T11:30",7.11
1282,52,"nariño",52696,"santa barbara (iscuande)",52696014,"la ensenada (santa barbara (iscuande) - nariño)",2023,2,2680,4713,2234,"lunes","2023-02-27T19:30",5.28
1283,52,"nariño",52696,"santa barbara (iscuande)",52696022,"secadero (santa barbara (iscuande) - nariño)",2023,2,2707,1260,1385,"martes","2023-02-21T18:00",8.37
1284,86,"putumayo",86573,"puerto leguizamo",86573009,"piñuña negro (puerto leguizamo - putumayo)",2023,2,2705,1540,256,"sabado","2023-02-04T18:00",5.23
1285,86,"putumayo",86573,"puerto leguizamo",86573000,"puerto leguizamo (puerto leguizamo - putumayo)",2023,2,164425,62119,35660,"lunes","2023-02-27T15:45",22.29
1286,76,"valle del cauca",76109,"buenaventura",76109069,"papayal 1 (buenaventura - valle del cauca)",2023,2,9126,354,4581,"viernes","2023-02-24T19:45",9.02
1287,76,"valle del cauca",76109,"buenaventura",76109105,"pital (buenaventura - valle del cauca)",2023,2,4004,684,1636,"domingo","2023-02-26T13:15",11
1288,76,"valle del cauca",76109,"buenaventura",76109028,"puerto merizalde (buenaventura - valle del cauca)",2023,2,95317,32134,21261,"jueves","2023-02-23T19:45",23.06
1289,76,"valle del cauca",76109,"buenaventura",76109030,"punta soldado (buenaventura - valle del cauca)",2023,2,3594,1357,231,"miercoles","2023-02-22T19:45",9.55
1290,76,"valle del cauca",76109,"buenaventura",76109032,"san francisco naya (buenaventura - valle del cauca)",2023,2,5003,2109,3389,"sabado","2023-02-18T11:45",6.48
1291,97,"vaupes",97161,"caruru",97161000,"caruru (caruru - vaupes)",2023,2,19177,7797,9354,"sabado","2023-02-25T18:45",9.26
1292,97,"vaupes",97001,"mitu",97001000,"mitu (mitu - vaupes)",2023,2,164425,62119,35660,"viernes","2023-02-03T12:00",24
1293,97,"vaupes",97666,"taraira",97666000,"taraira (taraira - vaupes)",2023,2,27764,8917,11625,"martes","2023-02-28T19:30",11.05
1294,99,"vichada",99773,"cumaribo",99773000,"cumaribo (cumaribo - vichada)",2023,2,164425,62119,6798,"viernes","2023-02-10T15:00",23.58
1295,99,"vichada",99524,"la primavera",99524000,"la primavera (la primavera - vichada)",2023,2,164425,62119,35660,"lunes","2023-02-27T15:30",24
1296,99,"vichada",99001,"puerto carreño",99001002,"casuarito (puerto carreño - vichada)",2023,2,33007,12054,10965,"lunes","2023-02-27T13:45",14.03
1297,99,"vichada",99001,"puerto carreño",99001000,"puerto carreño (puerto carreño - vichada)",2023,2,164425,62119,35660,"martes","2023-02-28T13:15",24
1298,99,"vichada",99624,"santa rosalia",99624000,"santa rosalia (santa rosalia - vichada)",2023,2,96580,47,3697,"martes","2023-02-14T20:45",17.47
1299,91,"amazonas",91001,"leticia",91001000,"leticia (leticia - amazonas)",2023,1,164425,62119,35660,"viernes","2023-01-27T14:45",24
1300,91,"amazonas",91540,"puerto nariño",91540000,"puerto nariño (puerto nariño - amazonas)",2023,1,112349,39609,22898,"martes","2023-01-24T19:30",23.59
1301,91,"amazonas",91798,"tarapaca (anm)",91798000,"tarapaca (tarapaca (anm) - amazonas)",2023,1,26553,11970,9694,"martes","2023-01-03T14:45",10.19
1302,5,"antioquia",5873,"vigia del fuerte",5873002,"vegaez (vigia del fuerte - antioquia)",2023,1,5368,870,4122,"lunes","2023-01-16T20:00",6.36
1303,88,"archipielago de san andres, providencia y santa catalina",88564,"providencia",88564000,"providencia (providencia - archipielago de san andres y providencia)",2023,1,164425,62119,35660,"lunes","2023-01-30T21:45",23.5
1304,88,"archipielago de san andres, providencia y santa catalina",88001,"san andres",88001000,"san andres (san andres - archipielago de san andres y providencia)",2023,1,164425,62119,35660,"lunes","2023-01-02T15:45",24
1305,13,"bolivar",13001,"cartagena de indias",13001007,"isla fuerte (cartagena de indias - bolivar)",2023,1,37775,22357,23005,"miercoles","2023-01-04T22:30",6.49
1306,13,"bolivar",13001,"cartagena de indias",13001037,"isla mucura (cartagena de indias - bolivar)",2023,1,6927,2640,2083,"domingo","2023-01-08T00:00",15
1307,13,"bolivar",13001,"cartagena de indias",13001017,"santa cruz del islote (cartagena de indias - bolivar)",2023,1,7041,2223,3898,"martes","2023-01-10T20:30",7.56
1308,18,"caqueta",18150,"cartagena del chaira",18150001,"remolino del caguan (cartagena del chaira - caqueta)",2023,1,16274,6186,9935,"lunes","2023-01-30T19:00",7.02
1309,18,"caqueta",18150,"cartagena del chaira",18150002,"santa fe del caguan (cartagena del chaira - caqueta)",2023,1,3572,1792,3908,"martes","2023-01-24T18:45",3.52
1310,18,"caqueta",18753,"san vicente del caguan",18753002,"guacamayas (san vicente del caguan - caqueta)",2023,1,15622,6107,4135,"sabado","2023-01-28T19:15",18.56
1311,18,"caqueta",18753,"san vicente del caguan",18753015,"guayabal (san vicente del caguan - caqueta)",2023,1,5548,2721,4318,"sabado","2023-01-07T19:00",5.29
1312,18,"caqueta",18753,"san vicente del caguan",18753009,"puerto betania (san vicente del caguan - caqueta)",2023,1,6443,2704,5144,"viernes","2023-01-06T19:30",6.27
1313,19,"cauca",19318,"guapi",19318008,"limones (guapi - cauca)",2023,1,8296,3957,4645,"jueves","2023-01-26T17:30",9.02
1314,19,"cauca",19318,"guapi",19318013,"san antonio de guajui (guapi - cauca)",2023,1,8150,4116,5737,"viernes","2023-01-20T20:00",6.07
1315,19,"cauca",19418,"lopez de micay",19418011,"dos quebradas rio naya (lopez de micay - cauca)",2023,1,0,0,0,"domingo","2023-01-01T00:00",0
1316,19,"cauca",19418,"lopez de micay",19418038,"isla de gallo (lopez de micay - cauca)",2023,1,3283,1589,2835,"sabado","2023-01-14T19:45",4.51
1317,19,"cauca",19418,"lopez de micay",19418012,"san antonio de chuare (lopez de micay - cauca)",2023,1,5158,1565,449,"miercoles","2023-01-25T19:30",4.41
1318,19,"cauca",19809,"timbiqui",19809014,"chacon (timbiqui - cauca)",2023,1,4119,1176,2645,"sabado","2023-01-21T18:45",6.24
1319,19,"cauca",19809,"timbiqui",19809003,"coteje (timbiqui - cauca)",2023,1,5774,4084,3148,"martes","2023-01-31T19:45",7.1
1320,19,"cauca",19809,"timbiqui",19809026,"los brazos (timbiqui - cauca)",2023,1,8959,3905,4008,"viernes","2023-01-06T18:45",9.07
1321,19,"cauca",19809,"timbiqui",19809023,"puerto saija (timbiqui - cauca)",2023,1,24263,8129,16333,"domingo","2023-01-22T19:30",5.45
1322,19,"cauca",19809,"timbiqui",19809009,"santa rosa de saija (timbiqui - cauca)",2023,1,3474,1741,2069,"martes","2023-01-31T19:15",6.48
1323,27,"choco",27006,"acandi",27006000,"acandi (acandi - choco)",2023,1,164425,62119,35660,"sabado","2023-01-28T20:30",23.24
1324,27,"choco",27006,"acandi",27006007,"san francisco (acandi - choco)",2023,1,27055,9744,13694,"sabado","2023-01-07T20:00",9.19
1325,27,"choco",27025,"alto baudo (pie de pato)",27025000,"ciudad baudo - pie de pato (alto baudo - choco)",2023,1,44275,15316,13904,"jueves","2023-01-26T19:15",21.23
1326,27,"choco",27075,"bahia solano (mutis)",27075002,"el valle (bahia solano - choco)",2023,1,164425,62119,35660,"jueves","2023-01-05T19:15",23.18
1327,27,"choco",27077,"bajo baudo (pizarro)",27077029,"firme de usarga (bajo baudo (pizarro) - choco)",2023,1,980,286,765,"jueves","2023-01-12T18:45",5.3
1328,27,"choco",27077,"bajo baudo (pizarro)",27077026,"guineal (bajo baudo (pizarro) - choco)",2023,1,6212,2935,3789,"miercoles","2023-01-25T20:00",7.44
1329,27,"choco",27077,"bajo baudo (pizarro)",27077011,"piliza (bajo baudo (pizarro) - choco)",2023,1,4514,2299,416,"viernes","2023-01-06T18:15",5.43
1330,27,"choco",27077,"bajo baudo (pizarro)",27077000,"pizarro (bajo baudo (pizarro) - choco)",2023,1,164425,62119,35660,"viernes","2023-01-06T18:45",23.1
1331,27,"choco",27077,"bajo baudo (pizarro)",27077016,"siviru (bajo baudo - choco)",2023,1,7301,2902,4014,"sabado","2023-01-07T19:15",8.34
1332,27,"choco",27077,"bajo baudo (pizarro)",27077916,"terron (bajo baudo - choco)",2023,1,2410,1042,2565,"sabado","2023-01-14T19:15",4.01
1333,27,"choco",27077,"bajo baudo (pizarro)",27077019,"virudo",2023,1,5040,2511,5393,"martes","2023-01-10T12:15",6.34
1334,27,"choco",27099,"bojaya (bellavista)",27099000,"bellavista (bojaya (bellavista) - choco)",2023,1,89090,26099,24435,"sabado","2023-01-28T19:45",15.15
1335,27,"choco",27099,"bojaya (bellavista)",27099005,"napipi (bojaya (bellavista) - choco)",2023,1,12867,6506,672,"domingo","2023-01-29T19:30",7.4
1336,27,"choco",27099,"bojaya (bellavista)",27099030,"piedra candela (bojaya - choco)",2023,1,7605,3438,3295,"viernes","2023-01-27T19:30",9.25
1337,27,"choco",27250,"el litoral del san juan",27250002,"cucurrupi (el litoral del san juan - choco)",2023,1,2467,841,1779,"lunes","2023-01-09T18:45",5.42
1338,27,"choco",27372,"jurado",27372000,"jurado (jurado - choco)",2022,12,164425,62119,32656,"sabado","2022-12-31T19:15",23.59
1339,27,"choco",27250,"el litoral del san juan",27250000,"santa genoveva de docordo (el litoral del san juan - choco)",2023,1,59896,35133,18097,"miercoles","2023-01-18T08:00",19.08
1340,27,"choco",27361,"istmina",27361021,"panamacito",2023,1,1792,267,1019,"martes","2023-01-24T19:30",6.19
1341,27,"choco",27372,"jurado",27372000,"jurado (jurado - choco)",2023,1,164425,62119,30256,"lunes","2023-01-30T19:00",23.45
1342,27,"choco",27425,"medio atrato (bete)",27425000,"bete (medio atrato (bete) - choco)",2023,1,15239,9097,56,"miercoles","2023-01-18T12:15",12.15
1343,27,"choco",27425,"medio atrato (bete)",27425008,"san roque (medio atrato (bete) - choco)",2023,1,1,0,254,"domingo","2023-01-29T10:30",0
1344,27,"choco",27450,"medio san juan",27450903,"la lerma",2023,1,1043,201,639,"domingo","2023-01-08T17:45",6.55
1345,27,"choco",27450,"medio san juan",27450016,"macedonia (medio san juan - choco)",2023,1,0,0,0,"domingo","2023-01-01T00:00",0
1346,27,"choco",27495,"nuqui",27495912,"comunidad indigena de pangui - el yucal (nuqui - choco)",2023,1,6151,1683,1138,"lunes","2023-01-02T14:00",21.02
1347,27,"choco",27495,"nuqui",27495003,"jurubira (nuqui - choco)",2023,1,18367,7963,6302,"martes","2023-01-24T21:30",13.17
1348,27,"choco",27001,"quibdo",27001029,"tagachi (quibdo - choco)",2023,1,8850,3337,456,"miercoles","2023-01-25T13:30",8.15
1349,27,"choco",27615,"riosucio",27615912,"marcial (riosucio - choco)",2023,1,60,31,507,"domingo","2023-01-01T08:00",0.25
1350,27,"choco",27615,"riosucio",27615930,"peñas blancas (riosucio - choco)",2023,1,0,0,0,"domingo","2023-01-01T00:00",0
1351,27,"choco",27800,"unguia",27800001,"balboa (unguia - choco)",2023,1,21446,8320,8281,"sabado","2023-01-07T20:15",11.07
1352,27,"choco",27800,"unguia",27800005,"titumate (unguia - choco)",2023,1,16014,3835,8914,"viernes","2023-01-06T20:00",8.26
1353,27,"choco",27800,"unguia",27800000,"unguia (unguia - choco)",2023,1,164425,62119,35660,"martes","2023-01-31T20:30",22.21
1354,94,"guainia",94343,"barrancominas",94343000,"barrancominas (barrancominas - guainia)",2023,1,61606,18107,1721,"lunes","2023-01-30T13:45",16.14
1355,95,"guaviare",95200,"miraflores",95200000,"miraflores (miraflores - guaviare)",2023,1,76527,25343,18216,"jueves","2023-01-26T18:45",18.07
1356,44,"la guajira",44847,"uribia",44847012,"nazareth (uribia - la guajira)",2023,1,58763,11066,29371,"lunes","2023-01-23T19:00",9.45
1357,47,"magdalena",47189,"cienaga",47189018,"palmor (cienaga - magdalena)",2023,1,97367,36737,18406,"martes","2023-01-17T18:30",23.2
1358,50,"meta",50325,"mapiripan",50325000,"mapiripan (mapiripan - meta)",2023,1,162306,62119,3168,"lunes","2023-01-16T18:45",23.51
1359,52,"nariño",52250,"el charco",52250023,"bazan (el charco - nariño)",2023,1,13097,5010,1056,"miercoles","2023-01-04T19:00",5.33
1360,52,"nariño",52250,"el charco",52250003,"bolivar - san pedro (el charco - nariño)",2023,1,2668,1451,2525,"lunes","2023-01-16T19:45",4.24
1361,52,"nariño",52250,"el charco",52250007,"san jose del tapaje (el charco - nariño)",2023,1,9462,3292,56,"lunes","2023-01-09T17:00",6.54
1362,52,"nariño",52520,"francisco pizarro",52520013,"san pedro del vino (francisco pizarro - nariño)",2023,1,1,1,429,"martes","2023-01-31T13:00",0
1363,52,"nariño",52390,"la tola",52390005,"aguacatal (la tola - nariño)",2023,1,2163,511,992,"jueves","2023-01-19T18:30",8.25
1364,52,"nariño",52390,"la tola",52390013,"amarales (la tola - nariño)",2023,1,5747,1820,4262,"martes","2023-01-17T18:45",6.39
1365,52,"nariño",52390,"la tola",52390009,"mulatos (la tola - nariño)",2023,1,5525,3197,344,"miercoles","2023-01-25T19:15",7.49
1366,52,"nariño",52427,"magüi",52427901,"alto estero (magüi - nariño)",2023,1,1231,389,1348,"sabado","2023-01-14T19:15",3.21
1367,52,"nariño",52427,"magüi",52427015,"brisas de hamburgo (magüi - nariño)",2023,1,335,107,1916,"lunes","2023-01-30T20:00",0.4
1368,52,"nariño",52427,"magüi",52427910,"el rosario",2023,1,68,19,978,"domingo","2023-01-01T00:00",0.15
1369,52,"nariño",52427,"magüi",52427005,"guilpi",2023,1,560,293,944,"jueves","2023-01-12T19:00",2.14
1370,52,"nariño",52427,"magüi",52427013,"la loma (magüi - nariño)",2023,1,214,77,737,"jueves","2023-01-05T19:45",1.04
1371,52,"nariño",52490,"olaya herrera",52490913,"boca de prieta (olaya herrera - nariño)",2023,1,2697,750,1634,"jueves","2023-01-26T19:15",6.15
1372,52,"nariño",52835,"san andres de tumaco",52835055,"bocas de curay (tumaco - nariño)",2023,1,4078,1550,576,"sabado","2023-01-07T19:00",3.11
1373,52,"nariño",52696,"santa barbara (iscuande)",52696014,"la ensenada (santa barbara (iscuande) - nariño)",2023,1,3243,5880,2208,"martes","2023-01-24T19:00",6.03
1374,52,"nariño",52696,"santa barbara (iscuande)",52696022,"secadero (santa barbara (iscuande) - nariño)",2023,1,3516,1230,174,"domingo","2023-01-22T20:15",9.17
1375,86,"putumayo",86573,"puerto leguizamo",86573009,"piñuña negro (puerto leguizamo - putumayo)",2023,1,3600,1998,256,"sabado","2023-01-14T17:15",6.31
1376,86,"putumayo",86573,"puerto leguizamo",86573000,"puerto leguizamo (puerto leguizamo - putumayo)",2023,1,164425,62119,35660,"viernes","2023-01-27T15:00",23.21
1377,76,"valle del cauca",76109,"buenaventura",76109105,"pital (buenaventura - valle del cauca)",2023,1,2285,338,1608,"domingo","2023-01-08T17:30",5.41
1378,76,"valle del cauca",76109,"buenaventura",76109028,"puerto merizalde (buenaventura - valle del cauca)",2023,1,95242,32691,19131,"sabado","2023-01-28T20:15",23.23
1379,76,"valle del cauca",76109,"buenaventura",76109081,"punta bonita",2023,1,5717,5674,2412,"domingo","2023-01-29T20:15",10.01
1380,76,"valle del cauca",76109,"buenaventura",76109030,"punta soldado (buenaventura - valle del cauca)",2023,1,3171,1093,2415,"jueves","2023-01-12T20:00",7.2
1381,76,"valle del cauca",76109,"buenaventura",76109032,"san francisco naya (buenaventura - valle del cauca)",2023,1,6512,2720,3373,"miercoles","2023-01-18T11:45",8
1382,97,"vaupes",97161,"caruru",97161000,"caruru (caruru - vaupes)",2023,1,7517,2252,77,"martes","2023-01-03T18:45",4.15
1383,97,"vaupes",97001,"mitu",97001000,"mitu (mitu - vaupes)",2023,1,164425,62119,35660,"viernes","2023-01-27T12:00",23.49
1384,97,"vaupes",97666,"taraira",97666000,"taraira (taraira - vaupes)",2023,1,30270,10067,11475,"sabado","2023-01-14T18:45",11.18
1385,99,"vichada",99524,"la primavera",99524000,"la primavera (la primavera - vichada)",2023,1,164425,62119,35660,"viernes","2023-01-20T18:45",24
1386,99,"vichada",99001,"puerto carreño",99001002,"casuarito (puerto carreño - vichada)",2023,1,34850,13410,9733,"jueves","2023-01-19T19:00",14.15
1387,99,"vichada",99001,"puerto carreño",99001000,"puerto carreño (puerto carreño - vichada)",2023,1,164425,62119,35660,"lunes","2023-01-16T14:30",23.59
1388,99,"vichada",99624,"santa rosalia",99624000,"santa rosalia (santa rosalia - vichada)",2023,1,143364,62119,32707,"lunes","2023-01-30T19:45",18.04
1389,91,"amazonas",91001,"leticia",91001000,"leticia (leticia - amazonas)",2022,12,164425,62119,35660,"jueves","2022-12-01T14:30",24
1390,91,"amazonas",91540,"puerto nariño",91540000,"puerto nariño (puerto nariño - amazonas)",2022,12,116663,40820,23848,"jueves","2022-12-01T18:45",24
1391,91,"amazonas",91798,"tarapaca (anm)",91798000,"tarapaca (tarapaca (anm) - amazonas)",2022,12,27447,12457,1011,"viernes","2022-12-02T20:00",10.19
1392,88,"archipielago de san andres, providencia y santa catalina",88564,"providencia",88564000,"providencia (providencia - archipielago de san andres y providencia)",2022,12,164425,62119,35660,"viernes","2022-12-16T19:00",24
