ID,ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
583,76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2023,12,6578,3292,3318,sabado,2023-12-23T12:30,8.09
735,19,cauca,19809,timbiqui,19809014,chacon (timbiqui - cauca),2023,9,3824,1089,2416,martes,2023-09-05T18:15,7.01
3514,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2020,10,15372,3658,6723,jueves,2020-10-29T19:15,10.31
2890,19,cauca,19418,lopez de micay,19418033,boca grande (lopez (micay) - cauca),2021,5,4509,983,3056,viernes,2021-05-07T19:30,5.43
152,76,valle del cauca,76109,buenaventura,76109069,papayal 1 (buenaventura - valle del cauca),2024,7,5757,1043,3947,miercoles,2024-07-31T19:45,8.35
3880,52,nariño,52696,santa barbara (iscuande),52696017,santa rita (santa barbara (iscuande) - nariño),2020,5,6954,3632,3796,viernes,2020-05-15T20:00,7.09
4272,97,vaupes,97001,mitu,97001000,mitu (mitu - vaupes),2024,8,164425,62119,35660,miercoles,2024-08-21T13:00,23.56
4161,27,choco,27425,medio atrato (bete),27425000,bete (medio atrato (bete) - choco),2020,1,7336,2747,84,viernes,2020-01-31T19:45,4.4
3197,52,nariño,52835,san andres de tumaco,52835212,pueblo nuevo (tablon salado) (tumaco - nariño),2021,2,3120,1108,1997,domingo,2021-02-14T23:00,8.34
4262,52,nariño,52835,san andres de tumaco,52835217,san juan de la costa (san andres de tumaco - nariño),2024,8,25180,9879,1056,martes,2024-08-06T19:15,10.41
2460,97,vaupes,97001,mitu,97001000,mitu (mitu - vaupes),2021,11,164425,62119,35660,miercoles,2021-11-17T23:45,23.03
669,19,cauca,19809,timbiqui,19809023,puerto saija (timbiqui - cauca),2023,10,36433,12356,18304,sabado,2023-10-14T19:30,8.11
2972,19,cauca,19418,lopez de micay,19418038,isla de gallo (lopez de micay - cauca),2021,4,4112,1482,2618,sabado,2021-04-03T19:00,6.42
3457,19,cauca,19418,lopez de micay,19418024,betania - naya (lopez (micay) - cauca),2020,10,6932,2127,3104,jueves,2020-10-22T00:00,9.53
1938,27,choco,27077,bajo baudo (pizarro),27077905,pizarro (bajo baudo (pizarro) - choco),2022,5,164425,62119,35660,miercoles,2022-05-11T19:00,22.23
3669,86,putumayo,86573,puerto leguizamo,86573009,piñuña negro (puerto leguizamo - putumayo),2020,8,2963,1670,224,domingo,2020-08-30T20:30,5.17
1222,18,caqueta,18150,cartagena del chaira,18150002,santa fe del caguan (cartagena del chaira - caqueta),2023,2,3129,1511,4052,sabado,2023-02-04T19:00,3.31
1282,52,nariño,52696,santa barbara (iscuande),52696014,la ensenada (santa barbara (iscuande) - nariño),2023,2,2680,4713,2234,lunes,2023-02-27T19:30,5.28
4260,52,nariño,52250,el charco,52250005,las mercedes (el charco - nariño),2024,8,936,411,1194,domingo,2024-08-25T20:30,4.15
2536,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2021,10,3807,1027,1968,jueves,2021-10-14T15:15,7.21
961,27,choco,27001,quibdo,27001029,tagachi (quibdo - choco),2023,6,7829,2983,4272,domingo,2023-06-25T14:00,8.01
3155,27,choco,27006,acandi,27006000,acandi (acandi - choco),2021,2,164425,62119,35660,lunes,2021-02-08T20:30,23.09
599,18,caqueta,18753,san vicente del caguan,18753002,guacamayas (san vicente del caguan - caqueta),2023,11,12538,5007,3684,viernes,2023-11-17T18:30,17.16
568,52,nariño,52250,el charco,52250016,alteron - uribe uribe (el charco - nariño),2023,12,0,0,0,viernes,2023-12-01T00:00,0.0
3198,52,nariño,52835,san andres de tumaco,52835217,san juan de la costa (san andres de tumaco - nariño),2021,2,22355,8222,1344,martes,2021-02-23T18:45,8.26
2986,27,choco,27025,alto baudo (pie de pato),27025000,ciudad baudo - pie de pato (alto baudo - choco),2021,4,46655,13827,11334,jueves,2021-04-16T00:00,23.58
1341,27,choco,27372,jurado,27372000,jurado (jurado - choco),2023,1,164425,62119,30256,lunes,2023-01-30T19:00,23.45
4404,95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2024,11,130789,21127,29808,jueves,2024-11-07T18:00,24.0
535,27,choco,27006,acandi,27006007,san francisco (acandi - choco),2023,12,17019,7527,8578,domingo,2023-12-31T19:00,8.45
4120,99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2020,2,13438,5547,12795,lunes,2020-02-24T19:45,5.09
2993,27,choco,27099,bojaya (bellavista),27099002,la loma de bojaya (bojaya (bellavista) - choco),2021,4,12049,5517,608,martes,2021-04-20T19:00,9.12
1635,27,choco,27800,unguia,27800001,balboa (unguia - choco),2022,9,22055,9105,8746,jueves,2022-09-15T21:00,10.91
1916,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2022,5,8949,4217,3952,domingo,2022-05-08T13:00,9.8
2665,19,cauca,19809,timbiqui,19809010,comunidad de chete (timbiqui - cauca),2021,8,4619,1957,321,jueves,2021-08-19T18:30,5.28
3270,52,nariño,52835,san andres de tumaco,52835012,chajal (tumaco - nariño),2021,1,22307,7780,14256,viernes,2021-01-15T19:45,6.19
4532,27,choco,27077,bajo baudo,27077008,orpua (bajo baudo - choco),2024,9,351,185,506,domingo,2024-09-01T19:00,3.55
1042,52,nariño,52427,magüi,52427013,la loma (magüi - nariño),2023,5,529,323,727,miercoles,2023-05-31T18:30,2.55
4617,94,guainia,94343,barranco minas,94343901,chatare,2025,1,1828,166,435,lunes,2025-01-20T18:45,22.72
719,5,antioquia,5873,vigia del fuerte,5873002,vegaez (vigia del fuerte - antioquia),2023,9,5685,837,5626,jueves,2023-09-07T21:00,6.18
1310,18,caqueta,18753,san vicente del caguan,18753002,guacamayas (san vicente del caguan - caqueta),2023,1,15622,6107,4135,sabado,2023-01-28T19:15,18.56
239,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2024,1,2051,740,4106,lunes,2024-01-29T22:15,1.51
2979,19,cauca,19809,timbiqui,19809026,los brazos (timbiqui - cauca),2021,4,8793,1608,492,sabado,2021-04-10T19:45,7.14
2373,19,cauca,19418,lopez de micay,19418009,noanamito (lopez de micay - cauca),2021,9,5674,1841,44,sabado,2021-09-18T20:30,6.18
692,94,guainia,94343,barranco minas,94343000,barranco minas (barranco minas - guainia),2023,10,87969,25794,22913,jueves,2023-10-05T18:15,16.19
2250,27,choco,27075,bahia solano (mutis),27075002,el valle (bahia solano - choco),2022,1,164425,62119,34927,martes,2022-01-04T19:15,23.48
4103,52,nariño,52835,san andres de tumaco,52835055,bocas de curay (tumaco - nariño),2020,2,8950,1417,576,domingo,2020-02-23T23:45,7.02
4076,27,choco,27099,bojaya (bellavista),27099002,la loma de bojaya (bojaya (bellavista) - choco),2020,2,13764,5166,832,domingo,2020-02-16T19:30,7.42
372,52,nariño,52250,el charco,52250016,alteron - uribe uribe (el charco - nariño),2024,2,476,252,804,lunes,2024-02-19T21:00,2.52
916,76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2023,7,88095,32072,24552,jueves,2023-07-06T15:30,18.57
2788,50,meta,50325,mapiripan,50325000,mapiripan (mapiripan - meta),2021,7,149997,59258,30888,miercoles,2021-07-28T18:45,23.56
2329,27,choco,27075,bahia solano (mutis),27075000,ciudad mutis (bahia solano - choco),2021,12,164425,62119,35660,viernes,2021-12-18T00:00,24.0
4602,76,valle del cauca,76109,buenaventura,76109863,san antonio,2025,1,2138,552,814,viernes,2025-01-10T01:00,12.2
1992,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2022,4,8641,3982,3819,viernes,2022-04-29T18:45,9.85
3174,27,choco,27495,nuqui,27495011,puerto jagua (nuqui - choco),2021,2,638,341,437,martes,2021-02-02T20:30,7.25
1056,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2023,5,164425,62119,35660,miercoles,2023-05-17T09:00,23.47
777,52,nariño,52835,san andres de tumaco,52835055,bocas de curay (tumaco - nariño),2023,9,6565,2336,552,sabado,2023-09-16T19:15,5.34
4259,52,nariño,52390,la tola,52390003,la vigia de la mar (la tola - nariño),2024,8,5544,2643,2564,miercoles,2024-08-21T12:45,9.46
1919,19,cauca,19809,timbiqui,19809003,puerto saija (timbiqui - cauca),2022,5,29180,14604,17318,domingo,2022-05-29T19:15,6.65
110,27,choco,27077,bajo baudo,27077008,orpua (bajo baudo - choco),2024,7,942,268,719,martes,2024-07-23T18:30,8.13
2471,5,antioquia,5873,vigia del fuerte,5873000,vigia del fuerte (vigia del fuerte - antioquia),2021,10,64864,24729,33053,jueves,2021-10-28T20:30,7.31
4359,13,bolivar,13001,cartagena de indias,13001037,isla mucura (cartagena de indias - bolivar),2024,11,4481,1628,1882,viernes,2024-11-29T23:30,9.86
3186,52,nariño,52520,francisco pizarro,52520013,san pedro del vino (francisco pizarro - nariño),2021,2,5240,2562,2813,domingo,2021-02-21T19:00,8.25
1695,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2022,8,3966,2112,271,sabado,2022-08-20T19:30,6.23
2226,18,caqueta,18753,san vicente del caguan,18753002,guacamayas (san vicente del caguan - caqueta),2022,1,15105,6256,4231,domingo,2022-01-02T18:30,18.21
4538,27,choco,27099,bojaya,27099002,la loma de bojaya (bojaya - choco),2024,9,8725,3426,512,lunes,2024-09-09T19:15,7.87
4056,19,cauca,19418,lopez de micay,19418038,isla de gallo (lopez de micay - cauca),2020,2,2834,905,2634,viernes,2020-02-14T18:30,4.35
52,52,nariño,52250,el charco,52250005,las mercedes (el charco - nariño),2024,6,983,873,1258,sabado,2024-06-01T19:00,4.14
415,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2024,3,2787,760,2105,viernes,2024-03-01T19:30,5.29
1830,13,bolivar,13001,cartagena,13001037,isla fuerte (cartagena - bolivar),2022,6,52039,24778,1793,jueves,2022-06-23T23:00,12.68
1898,99,vichada,99001,puerto carreño,99001002,puerto carreño (puerto carreño - vichada),2022,6,164425,62119,35660,viernes,2022-06-10T14:15,23.97
1339,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2023,1,59896,35133,18097,miercoles,2023-01-18T08:00,19.08
1124,76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2023,4,99985,35264,21226,sabado,2023-04-15T19:30,22.16
234,5,antioquia,5873,vigia del fuerte,5873013,loma murri (vigia del fuerte - antioquia),2024,1,6070,2216,2856,domingo,2024-01-28T14:45,8.16
3642,27,choco,27800,unguia,27800001,balboa (unguia - choco),2020,8,16135,6501,7724,sabado,2020-08-22T20:45,8.15
3647,44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2020,8,43263,21057,25248,lunes,2020-08-03T18:45,10.1
3816,97,vaupes,97001,mitu,97001000,mitu (mitu - vaupes),2020,6,164425,62119,35660,miercoles,2020-06-10T23:30,7.18
1780,27,choco,27495,nuqui,27495000,comunidad indigena de pangui - (el yucal) (nuqui - choco),2022,7,8029,62119,1142,martes,2022-07-12T16:00,23.63
4360,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2024,11,4427,1201,5011,martes,2024-11-05T22:15,3.73
3808,52,nariño,52835,san andres de tumaco,52835217,san juan de la costa (san andres de tumaco - nariño),2020,6,29442,23809,1504,jueves,2020-06-25T18:45,7.05
291,94,guainia,94001,inirida,94001000,inirida (inirida - guainia),2024,1,164425,62119,35660,miercoles,2024-01-31T14:45,24.0
4254,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2024,8,2167,662,1294,jueves,2024-08-01T20:30,6.34
1554,27,choco,27099,bojaya (bellavista),27099002,la loma de bojaya (bojaya (bellavista) - choco),2022,10,12842,6503,64,martes,2022-10-11T18:45,9.02
2599,27,choco,27425,medio atrato (bete),27425000,bete (medio atrato (bete) - choco),2021,9,15956,9568,56,jueves,2021-09-30T19:30,12.31
2488,19,cauca,19418,lopez de micay,19418012,san antonio de chuare (lopez de micay - cauca),2021,10,6339,2235,5526,jueves,2021-10-28T18:45,4.43
355,27,choco,27372,jurado,27372000,jurado (jurado - choco),2024,2,164425,62119,33936,jueves,2024-02-15T19:45,23.55
3707,27,choco,27075,bahia solano (mutis),27075001,cupica (bahia solano - choco),2020,7,55762,20068,13152,miercoles,2020-07-15T19:30,22.36
2604,27,choco,27495,nuqui,27495011,puerto jagua (nuqui - choco),2021,9,671,559,502,miercoles,2021-09-22T18:45,7.0
562,94,guainia,94001,inirida,94001000,inirida (inirida - guainia),2023,12,164425,62119,35660,jueves,2023-12-21T17:45,24.0
133,47,magdalena,47189,cienaga,47189018,palmor (cienaga - magdalena),2024,7,76944,27976,16774,domingo,2024-07-21T19:15,21.53
3177,94,guainia,94343,barrancominas,94343000,barrancominas (barrancominas - guainia),2021,2,44781,16050,18906,lunes,2021-02-22T18:45,10.23
3001,27,choco,27495,nuqui,27495000,nuqui (nuqui - choco),2021,4,164425,62119,35660,jueves,2021-04-22T19:45,24.0
2229,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2022,1,7662,3177,363,jueves,2022-01-13T19:00,8.55
121,27,choco,27425,medio atrato,27425008,san roque (medio atrato - choco),2024,7,1666,670,2292,lunes,2024-07-08T20:00,3.24
2553,99,vichada,99624,santa rosalia,99624000,santa rosalia (santa rosalia - vichada),2021,10,144935,62119,3961,viernes,2021-10-15T18:45,17.28
945,27,choco,27006,acandi,27006000,acandi (acandi - choco),2023,6,164425,62119,14652,sabado,2023-06-03T22:00,19.27
2385,91,amazonas,91798,tarapaca (anm),91798000,tarapaca (tarapaca (anm) - amazonas),2021,11,24076,11003,8996,viernes,2021-11-26T18:30,10.21
4543,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2024,9,85654,43601,23311,miercoles,2024-09-18T18:45,16.25
4557,94,guainia,94001,inirida,94001000,inirida (inirida - guainia),2024,9,164425,62119,35660,martes,2024-09-24T14:30,24.0
4526,27,choco,27075,bahia solano,27075000,ciudad mutis (bahia solano - choco),2024,9,164425,62119,35660,jueves,2024-09-19T19:30,23.72
678,27,choco,27077,bajo baudo,27077008,orpua (bajo baudo - choco),2023,10,1055,577,688,sabado,2023-10-21T13:15,9.0
4101,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2020,2,3266,634,2167,lunes,2020-02-10T19:45,5.52
430,27,choco,27361,istmina,27361023,potedo (istmina - choco),2024,3,2379,1459,1268,jueves,2024-03-14T16:30,8.17
135,52,nariño,52250,el charco,52250016,alteron (uribe uribe) (el charco - nariño),2024,7,283,177,614,lunes,2024-07-29T19:15,1.53
3078,27,choco,27099,bojaya (bellavista),27099002,la loma de bojaya (bojaya (bellavista) - choco),2021,3,11694,5310,576,domingo,2021-03-07T19:30,8.3
1551,27,choco,27077,bajo baudo (pizarro),27077905,buenavista (bajo baudo (pizarro) - choco),2022,10,2613,404,361,miercoles,2022-10-12T19:00,2.41
3049,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2021,3,16798,5857,5018,martes,2021-03-30T21:15,16.04
2296,91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2021,12,114582,39961,22141,lunes,2021-12-27T19:00,24.0
4104,52,nariño,52835,san andres de tumaco,52835012,chajal (tumaco - nariño),2020,2,4599,1354,13684,lunes,2020-02-24T19:30,1.26
3428,52,nariño,52835,san andres de tumaco,52835212,pueblo nuevo (tablon salado) (tumaco - nariño),2020,11,3063,1150,1658,miercoles,2020-11-11T18:15,8.26
4540,27,choco,27099,bojaya,27099030,piedra candela (bojaya - choco),2024,9,6808,3039,3504,jueves,2024-09-19T16:15,8.59
3520,99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2020,10,164425,62119,35660,viernes,2020-10-30T14:15,24.0
4164,27,choco,27495,nuqui,27495000,nuqui (nuqui - choco),2020,1,164425,62119,35660,lunes,2020-01-13T19:15,19.34
801,19,cauca,19318,guapi,19318013,san antonio de guajui (guapi - cauca),2023,8,11007,6047,5781,miercoles,2023-08-02T19:30,8.06
18,27,choco,27006,acandi,27006000,acandi (acandi - choco),2024,6,164425,62119,15796,lunes,2024-06-17T20:30,19.37
2358,52,nariño,52250,el charco,52250023,bazan (el charco - nariño),2021,12,20899,12895,1056,viernes,2021-12-10T19:30,8.0
3248,27,choco,27372,jurado,27372000,jurado (jurado - choco),2021,1,157001,62119,28336,jueves,2021-01-21T19:15,23.3
2885,18,caqueta,18753,san vicente del caguan,18753009,puerto betania (san vicente del caguan - caqueta),2021,5,4216,1582,4308,jueves,2021-05-27T18:45,4.0
1470,19,cauca,19809,timbiqui,19809023,puerto saija (timbiqui - cauca),2022,11,34981,11388,17952,lunes,2022-11-14T20:00,8.13
2834,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2021,6,8067,3358,3603,viernes,2021-06-25T16:30,9.44
4042,91,amazonas,91798,tarapaca (anm),91798000,tarapaca (tarapaca (anm) - amazonas),2020,2,22870,8922,9062,domingo,2020-02-23T19:00,10.24
2015,27,choco,27495,nuqui,27495000,nuqui (nuqui - choco),2022,4,164425,62119,35660,martes,2022-04-05T19:15,23.98
4370,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2024,11,3336,1057,2196,jueves,2024-11-21T18:45,6.12
1210,99,vichada,99524,la primavera,99524000,la primavera (la primavera - vichada),2023,3,164425,62119,35660,viernes,2023-03-17T18:30,24.0
123,27,choco,27495,nuqui,27495011,comunidad de puerto jagua (nuqui - choco),2024,7,986,443,562,lunes,2024-07-08T19:00,7.12
1372,52,nariño,52835,san andres de tumaco,52835055,bocas de curay (tumaco - nariño),2023,1,4078,1550,576,sabado,2023-01-07T19:00,3.11
813,27,choco,27025,alto baudo (pie de pato),27025000,ciudad baudo - pie de pato (alto baudo - choco),2023,8,53179,17886,12294,miercoles,2023-08-30T11:45,23.54
1834,18,caqueta,18753,san vicente del caguan,18753002,guayabal (san vicente del caguan - caqueta),2022,6,5878,2779,379,domingo,2022-06-05T10:30,6.63
469,19,cauca,19418,lopez de micay,19418009,noanamito (lopez de micay - cauca),2024,4,5821,2549,40,sabado,2024-04-06T19:45,7.15
878,19,cauca,19418,lopez de micay,19418012,san antonio de chuare (lopez de micay - cauca),2023,7,5872,1823,4669,sabado,2023-07-01T19:00,5.2
3947,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2020,4,4257,853,2268,lunes,2020-04-13T19:00,7.1
487,27,choco,27800,unguia,27800001,balboa (unguia - choco),2024,4,25147,9473,8904,viernes,2024-04-05T21:30,12.04
1813,86,putumayo,86573,puerto leguizamo,86573009,piñuña negro (puerto leguizamo - putumayo),2022,7,3826,18872,288,sabado,2022-07-02T19:45,6.4
3081,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2021,3,72058,37684,18454,lunes,2021-03-08T22:15,17.7
3871,52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2020,5,9895,2162,6429,jueves,2020-05-07T19:45,6.3
1781,27,choco,27250,el litoral del san juan,27250000,cucurrupi (el litoral del san juan - choco),2022,7,3281,9543,1984,martes,2022-07-05T19:00,6.38
839,52,nariño,52250,el charco,52250016,alteron (uribe uribe) (el charco - nariño),2023,8,0,0,0,martes,2023-08-01T00:00,0.0
3467,19,cauca,19809,timbiqui,19809007,san jose (timbiqui - cauca),2020,10,9190,5461,4531,miercoles,2020-10-28T18:00,7.57
1069,18,caqueta,18150,cartagena del chaira,18150001,remolino del caguan (cartagena del chaira - caqueta),2023,4,18351,6956,10176,sabado,2023-04-15T19:15,8.16
3448,5,antioquia,5873,vigia del fuerte,5873002,vegaez (vigia del fuerte - antioquia),2020,10,5788,746,3501,viernes,2020-10-30T18:45,7.7
4090,95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2020,2,78132,28048,21208,viernes,2020-02-28T18:30,18.28
627,27,choco,27372,jurado,27372000,jurado (jurado - choco),2023,11,164425,61251,35168,martes,2023-11-28T18:45,23.03
1692,19,cauca,19418,lopez de micay,19418012,san antonio de chuare (lopez de micay - cauca),2022,8,4540,1588,4269,jueves,2022-08-18T18:45,4.27
2528,52,nariño,52250,el charco,52250022,el cuil pueblo nuevo (el charco - nariño),2021,10,5885,7760,3018,sabado,2021-10-23T18:15,7.28
830,27,choco,27800,unguia,27800001,balboa (unguia - choco),2023,8,26794,9912,9045,sabado,2023-08-05T19:30,12.08
1236,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2023,2,3110,1440,2263,sabado,2023-02-25T19:45,5.53
1838,19,cauca,19809,timbiqui,19809003,chacon (timbiqui - cauca),2022,6,4233,1293,279,jueves,2022-06-09T19:15,6.4
1221,18,caqueta,18150,cartagena del chaira,18150001,remolino del caguan (cartagena del chaira - caqueta),2023,2,18931,7358,9627,sabado,2023-02-04T19:15,9.05
1265,95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2023,2,75587,24768,20196,viernes,2023-02-03T19:00,17.45
3781,27,choco,27077,bajo baudo (pizarro),27077000,pizarro (bajo baudo (pizarro) - choco),2020,6,164425,62119,35660,lunes,2020-06-08T19:30,16.02
3525,5,antioquia,5873,vigia del fuerte,5873001,san antonio de padua (vigia del fuerte - antioquia),2020,9,3516,1303,3091,lunes,2020-09-07T19:00,4.36
4530,27,choco,27077,bajo baudo,27077029,firme de usarga (bajo baudo - choco),2024,9,668,300,687,sabado,2024-09-07T18:30,4.33
1480,27,choco,27099,bojaya (bellavista),27099002,la loma de bojaya (bojaya (bellavista) - choco),2022,11,11797,5709,672,miercoles,2022-11-30T19:30,8.14
1352,27,choco,27800,unguia,27800005,titumate (unguia - choco),2023,1,16014,3835,8914,viernes,2023-01-06T20:00,8.26
319,5,antioquia,5873,vigia del fuerte,5873010,la playa murri  (vigia del fuerte - antioquia),2024,2,5127,2848,2579,domingo,2024-02-25T16:15,8.4
3465,19,cauca,19809,timbiqui,19809003,coteje (timbiqui - cauca),2020,10,6085,3449,3392,sabado,2020-10-31T19:00,6.45
275,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2024,1,88631,43871,24737,domingo,2024-01-28T19:15,15.43
1269,52,nariño,52250,el charco,52250003,bolivar - san pedro (el charco - nariño),2023,2,3442,2679,2371,viernes,2023-02-10T19:45,6.34
1722,52,nariño,52390,la tola,52390005,aguacatal (la tola - nariño),2022,8,2063,541,1235,viernes,2022-08-19T18:00,7.53
1870,94,guainia,94343,barranco minas,94343000,barranco minas (barranco minas - guainia),2022,6,63193,17154,1876,miercoles,2022-06-29T18:30,16.33
1911,18,caqueta,18150,cartagena del chaira,18150001,santa fe del caguan (cartagena del chaira - caqueta),2022,5,3599,1804,396,domingo,2022-05-01T18:30,3.82
2772,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2021,7,70378,39934,16896,viernes,2021-07-16T13:30,17.52
94,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2024,7,4288,1882,4528,viernes,2024-07-05T19:45,4.08
965,94,guainia,94343,barrancominas,94343000,barrancominas (barrancominas - guainia),2023,6,63075,15679,19687,miercoles,2023-06-28T18:30,16.14
3210,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2021,2,164425,62119,35660,lunes,2021-02-08T23:30,20.21
597,18,caqueta,18150,cartagena del chaira,18150001,remolino del caguan (cartagena del chaira - caqueta),2023,11,18814,7987,9918,sabado,2023-11-11T18:15,8.01
3136,18,caqueta,18150,cartagena del chaira,18150001,remolino del caguan (cartagena del chaira - caqueta),2021,2,14088,6697,8605,sabado,2021-02-06T19:15,8.08
1972,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2022,5,164425,62119,35660,martes,2022-05-03T15:00,23.93
556,27,choco,27001,quibdo,27001029,tagachi (quibdo - choco),2023,12,6427,2574,4661,sabado,2023-12-30T19:30,5.54
3412,50,meta,50325,mapiripan,50325000,mapiripan (mapiripan - meta),2020,11,147423,61791,31636,sabado,2020-11-21T18:15,23.49
4500,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2024,12,42504,11497,12258,sabado,2024-12-07T12:45,14.45
3403,27,choco,27745,sipi,27745000,sipi (sipi - choco),2020,11,9994,3792,748,lunes,2020-11-23T19:15,6.21
3314,27,choco,27099,bojaya (bellavista),27099000,bellavista (bojaya (bellavista) - choco),2020,12,41555,17093,20949,lunes,2020-12-07T18:45,8.02
2620,52,nariño,52520,francisco pizarro,52520013,san pedro del vino (francisco pizarro - nariño),2021,9,4073,2024,2931,miercoles,2021-09-01T19:30,6.08
299,52,nariño,52250,el charco,52250003,bolivar - san pedro (el charco - nariño),2024,1,437,439,2438,domingo,2024-01-01T00:00,0.46
1127,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2023,4,16139,6413,9266,sabado,2023-04-15T13:00,7.53
2370,52,nariño,52696,santa barbara (iscuande),52696022,secadero (santa barbara (iscuande) - nariño),2021,12,2729,1926,1361,miercoles,2021-12-08T18:45,9.01
1039,52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2023,5,7264,2496,4525,miercoles,2023-05-17T19:15,7.33
4286,18,caqueta,18753,san vicente del caguan,18753033,villa lobos (san vicente del caguan - caqueta),2024,10,5840,2186,5998,sabado,2024-10-05T19:45,3.91
4379,27,choco,27077,bajo baudo,27077029,firme de usarga (bajo baudo - choco),2024,11,984,462,619,lunes,2024-11-25T18:15,7.22
2581,19,cauca,19809,timbiqui,19809003,coteje (timbiqui - cauca),2021,9,7108,4204,3368,miercoles,2021-09-22T19:30,8.3
1744,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2022,8,33542,10236,12786,jueves,2022-08-04T18:30,11.22
1035,44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2023,5,62934,12169,34157,martes,2023-05-02T19:00,11.32
656,76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2023,11,6585,2190,3462,sabado,2023-11-11T12:00,8.15
2289,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2022,1,164425,62119,6798,viernes,2022-01-14T18:15,24.0
880,19,cauca,19809,timbiqui,19809003,coteje (timbiqui - cauca),2023,7,5691,3826,3072,lunes,2023-07-24T19:30,7.05
3968,91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2020,3,106517,37768,22229,jueves,2020-03-12T19:30,24.0
2139,13,bolivar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolivar),2022,2,14980,8050,16063,jueves,2022-02-17T22:15,4.4
4528,27,choco,27075,bahia solano,27075002,el valle (bahia solano - choco),2024,9,164425,62119,35660,miercoles,2024-09-11T19:45,23.48
860,76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2023,8,6704,3015,3251,viernes,2023-08-18T12:15,8.1
806,19,cauca,19418,lopez de micay,19418012,san antonio de chuare (lopez de micay - cauca),2023,8,4772,1371,4746,sabado,2023-08-05T19:15,4.01
377,52,nariño,52250,el charco,52250007,san jose del tapaje (el charco - nariño),2024,2,10042,2310,64,sabado,2024-02-17T19:30,7.23
